9,675,834
9,490,123
9,776,832
9,777,627
9,778,741
9,779,833
9,780,1223
9,781,1746
9,782,1510
9,783,835
9,784,1164
9,785,859
9,786,587
9,941,585
9,676,1735
9,341,1738
9,342,2009
9,343,628
9,344,1276
9,1594,314
9,338,171
10,905,856
10,906,1879
10,907,1880
11,905,856
11,906,1879
11,907,1880
11,104,854
11,1476,853
11,1478,855
11,1397,465
11,1398,464
11,1399,467
11,931,1154
11,932,2025
11,933,25
11,1580,463
11,1581,1206
11,1582,858
11,1583,563
11,1584,857
11,1589,1155
11,1590,1705
11,837,1107
11,306,1100
11,307,466
11,934,564
11,935,1236
11,936,1468
11,937,562
11,910,938
11,840,1355
11,1475,1878
11,72,561
11,379,2012
11,2024,939
12,905,856
12,906,1879
12,907,1880
12,25,854
12,2025,853
12,843,855
12,1743,465
12,848,464
12,416,467
12,417,1154
12,418,463
12,419,1206
12,104,858
12,942,563
12,943,857
12,944,1155
12,958,1705
12,1735,1107
12,1738,1100
12,1739,466
12,1746,564
12,1533,1236
12,72,1468
12,929,562
12,1311,938
12,54,1355
12,911,1878
12,1568,561
12,1580,2012
12,1581,939
12,1582,150
12,1583,2071
12,1584,2073
12,1589,797
12,1590,2072
12,1865,1881
12,75,124
12,1670,1659
12,1736,631
12,1737,1163
13,905,1154
13,906,1206
13,907,1155
13,25,1107
13,2025,1100
13,856,1468
13,843,1878
13,466,2012
13,561,797
13,122,1881
13,123,1659
13,124,1204
13,1215,1153
13,562,741
13,563,1223
13,564,835
13,627,859
13,628,2009
13,629,1276
13,630,1358
13,750,1503
13,631,161
13,125,861
13,853,154
13,854,385
13,855,1390
13,1218,1504
13,126,160
13,1158,471
13,601,156
13,1216,382
13,150,220
13,1151,2010
13,1152,1157
13,626,1499
13,857,184
13,858,237
13,860,55
13,1868,215
13,1236,213
13,2107,212
13,2108,381
13,8,380
13,127,1188
13,1488,187
13,886,383
13,1227,2014
13,1766,219
13,2068,214
13,2069,1156
13,2070,1096
13,2071,221
13,2072,198
13,2073,1136
13,149,190
13,1237,180
13,112,1496
13,585,200
13,586,199
13,587,1354
13,588,210
13,589,682
13,590,384
13,591,1205
13,931,787
13,932,189
13,933,230
13,934,186
13,935,188
13,936,229
13,937,179
13,938,216
13,305,207
13,1705,181
13,1735,1999
13,1738,208
13,1739,1497
13,1746,1498
13,1057,514
13,1058,228
13,1059,1557
13,1060,211
13,832,182
13,833,223
13,834,204
13,493,1495
13,494,1502
13,321,185
13,2109,165
13,2110,1197
13,2111,209
13,2112,183
13,2113,2008
13,1510,1760
13,730,680
13,844,218
13,45,166
13,2034,513
13,2035,162
13,2036,1392
13,2037,170
13,1777,227
13,1778,197
13,852,157
13,1660,173
13,1661,315
13,1858,583
13,1859,570
13,1860,1494
13,1861,169
13,1862,1113
13,1863,1512
13,830,1586
13,939,571
13,1355,196
13,930,515
13,1163,910
13,1164,172
13,1361,437
13,1419,512
13,2033,1192
13,314,114
13,565,232
13,566,226
13,167,153
13,171,178
13,201,87
13,217,1506
13,224,807
13,468,159
13,879,222
13,880,568
13,881,155
13,882,202
13,883,573
13,62,798
13,420,584
13,421,151
13,1879,511
13,463,195
13,464,472
13,465,203
13,467,244
13,726,168
13,722,569
13,723,177
13,724,582
13,725,231
13,1880,572
13,969,742
13,7,664
13,1230,1114
13,1231,164
13,1232,236
13,1869,434
13,1871,1126
13,1872,433
13,1873,732
13,729,1122
13,731,663
14,905,856
14,906,1879
14,907,1880
14,263,854
14,264,853
14,265,855
14,306,465
14,307,464
15,832,1879
15,833,1880
15,834,854
15,25,853
15,2025,855
15,682,465
15,835,464
15,588,467
15,589,1154
15,590,463
15,591,1206
15,38,858
15,85,563
15,551,857
15,552,1155
15,553,1705
15,554,1107
15,555,1100
15,905,466
15,906,564
15,907,1236
15,585,1468
15,586,562
15,587,938
15,1151,1355
15,1152,1878
15,680,561
15,102,2012
15,292,939
15,87,150
15,148,2071
15,1264,2073
15,315,797
15,856,2072
15,496,1881
15,72,124
15,1557,1659
15,493,631
15,494,1163
15,1354,1215
16,1276,856
17,1323,856
17,79,1879
17,2024,1880
17,1763,854
17,1764,853
17,1,855
17,1541,465
17,1083,464
17,1779,467
17,1278,1154
17,848,2025
17,1529,25
17,1530,463
17,1526,1206
17,81,858
17,74,563
17,60,857
17,29,1155
17,2064,1705
17,2114,1107
17,89,1100
17,1785,466
17,402,564
17,1569,1236
17,1570,1468
17,77,562
17,1619,938
17,1620,1355
17,1621,1878
17,1622,561
17,1578,2012
17,652,939
17,98,150
17,535,2071
17,1565,2073
17,1566,797
17,1567,2072
17,37,907
17,624,1881
17,403,124
17,64,906
17,101,1659
17,955,631
17,1082,1163
17,942,1215
17,943,905
17,944,1204
17,842,1218
17,548,125
17,549,126
17,550,1739
18,25,1879
18,2025,1880
18,905,854
18,906,853
18,907,855
18,682,465
18,72,464
18,521,467
18,522,1154
18,1557,463
18,585,1206
18,586,858
18,587,563
18,588,857
18,589,1155
18,590,1705
18,591,1107
18,680,1100
18,87,466
18,582,564
18,583,1236
18,584,1468
18,1368,562
18,832,938
18,833,1355
18,834,1878
18,511,561
18,512,2012
18,513,939
18,514,150
18,1670,2071
18,1737,2073
18,1276,797
18,457,2072
18,458,1881
18,1354,124
18,581,1659
18,515,631
18,1736,1163
18,1204,1215
18,856,1218
19,1276,856
20,1276,856
21,25,856
21,2025,1879
21,843,1880
21,8,854
21,45,853
21,1197,855
21,844,465
21,905,464
21,906,467
21,907,1154
21,122,463
21,123,1206
21,124,858
21,125,563
21,1192,857
21,861,1155
21,126,1705
21,127,1107
22,905,856
22,906,1879
22,907,1880
23,25,856
23,2025,1879
23,905,1880
23,906,854
23,907,853
23,8,855
23,45,465
23,1197,464
23,861,467
23,122,1154
23,123,463
23,124,1206
23,125,858
23,1781,563
23,1782,857
23,1215,1155
23,1218,1705
23,1192,1107
23,1236,1100
23,647,466
23,314,564
23,150,1468
23,1188,562
24,298,856
24,297,1879
24,303,1880
24,296,854
24,301,853
24,300,855
24,302,465
24,299,464
25,905,1879
25,906,1880
25,907,854
25,832,853
25,833,855
25,834,465
25,25,464
25,2025,467
25,585,463
25,586,1206
25,587,858
25,588,563
25,589,857
25,590,1705
25,591,564
25,521,1236
25,522,562
25,72,938
25,866,1878
25,867,561
25,868,2012
25,869,939
25,870,150
25,38,2071
25,682,2073
25,102,797
25,292,2072
25,148,1881
25,1743,124
25,87,1659
25,835,631
25,1735,1163
25,1738,1215
25,1739,1204
25,1741,1218
25,1746,125
25,551,126
25,552,122
25,553,1153
25,554,123
25,555,627
25,496,741
25,680,1223
25,314,1510
25,968,1164
25,1355,859
25,958,2009
25,1225,628
25,1674,1276
25,1354,171
25,85,1358
25,1155,881
25,313,127
25,856,167
25,1672,883
25,1100,1660
25,1107,1503
25,1151,161
25,1152,937
25,610,880
25,829,936
25,511,933
25,512,861
25,513,1216
25,514,882
25,515,935
25,71,154
25,112,385
25,1178,1390
25,1373,1504
25,1368,160
25,1557,217
25,1867,471
25,1357,156
25,1154,201
25,466,382
25,1266,224
25,1267,843
25,821,220
25,315,2010
25,100,1157
25,751,879
25,9,149
25,582,630
25,583,468
25,584,1499
25,878,184
25,1875,237
25,1876,55
25,253,215
25,254,213
25,255,726
25,256,830
25,257,212
25,258,381
25,372,932
25,581,931
25,1468,380
25,602,1188
25,1476,187
25,1478,886
25,370,383
25,371,2014
25,276,1661
25,1237,219
25,1866,214
25,921,1156
25,1361,1096
25,613,1488
25,614,221
25,615,198
25,616,1136
25,970,190
25,971,180
25,972,1496
25,973,200
26,25,1879
26,2025,1880
26,856,854
26,2038,853
26,8,855
26,45,465
26,931,464
26,601,467
27,905,856
27,906,1879
27,907,1880
27,1354,854
27,680,853
27,84,855
28,298,856
28,297,1879
28,303,1880
28,296,854
28,301,853
28,1573,855
28,300,465
28,2026,464
28,1264,467
29,298,856
29,297,854
29,303,853
29,296,855
29,301,465
29,300,464
29,1879,467
29,1880,1154
29,302,2025
30,298,854
30,297,853
30,303,855
30,296,465
30,301,464
30,300,467
30,1557,1154
30,1880,2025
30,167,25
30,188,463
30,189,1206
30,190,858
30,199,563
30,200,857
30,201,1705
30,216,1107
30,217,1100
30,224,466
30,1879,564
30,1355,1236
30,302,1468
30,237,562
30,244,938
30,245,1878
30,1155,561
30,949,2012
30,950,939
30,951,150
30,952,2071
30,953,2073
30,954,797
30,1510,2072
30,856,907
31,57,856
32,25,856
32,2025,1879
33,298,856
33,297,1879
33,303,1880
33,296,854
33,301,853
33,300,855
33,302,465
34,1276,465
34,982,464
34,980,467
34,981,1154
34,988,2025
34,991,25
34,979,463
34,987,1206
34,989,563
34,993,1155
34,986,1705
34,998,1107
34,1005,1100
34,995,466
34,997,564
34,1004,1236
34,990,1468
34,996,562
34,1003,938
34,1008,1355
34,978,561
34,984,2012
34,985,939
34,977,150
34,992,2071
34,1002,2073
34,1011,797
34,1017,2072
34,1016,907
34,975,124
34,976,906
34,983,1659
34,1001,631
34,1015,1163
34,1000,1215
34,1810,905
34,1820,1204
34,1007,1218
34,1503,125
34,856,126
34,1824,1739
34,999,122
34,1797,1153
34,1799,834
34,1800,123
34,1804,832
34,1495,627
34,1496,741
34,1497,833
34,1498,1223
34,1499,1746
34,1502,1510
34,1504,835
34,1014,1164
34,1992,859
34,1996,587
34,1999,585
34,974,1735
34,1512,1738
34,1796,2009
34,1006,628
34,1009,314
34,1010,171
34,1494,1358
34,1809,881
34,1814,127
34,1991,167
34,1993,883
34,994,1660
34,1803,589
34,853,161
34,854,937
34,855,880
34,857,936
34,858,933
34,1879,586
34,1880,861
34,1013,1216
34,1815,882
34,1818,590
34,1819,591
34,1807,935
34,1808,154
34,1813,385
34,1826,1390
34,2000,160
34,2001,217
34,2002,588
34,1506,471
34,1019,156
34,1794,201
34,1795,382
34,1878,224
34,1816,843
34,1817,220
34,1822,2010
34,1823,1157
34,1830,879
34,1833,149
34,1837,630
34,1020,468
34,1507,184
34,1990,237
34,1018,55
34,1488,215
34,1329,213
34,1331,112
34,897,726
34,898,830
34,1881,212
34,1793,381
34,1802,932
34,1806,931
34,799,380
34,2003,1188
34,352,187
34,1012,886
34,1551,383
34,1552,2014
34,1553,1661
34,1554,219
34,1555,214
34,432,1156
34,433,1096
34,434,221
34,435,198
34,436,1136
34,437,190
34,438,180
34,439,200
34,1021,199
34,1023,1354
34,1024,210
34,1025,682
34,1026,384
34,1989,1205
34,1489,787
34,1328,189
34,1334,230
35,298,856
35,297,1879
35,303,1880
35,296,854
35,301,853
35,259,855
35,1496,465
35,1498,464
35,1499,467
35,1494,1154
35,1495,2025
35,1497,25
35,300,463
35,260,1206
35,261,858
35,262,563
35,1502,857
35,1503,1155
35,1991,1705
35,1992,1107
35,1993,1100
35,1996,466
35,1999,564
35,1492,1236
35,1493,1468
35,1500,562
36,298,856
36,297,1879
36,303,1880
36,296,854
36,301,853
36,300,855
36,1235,465
36,1710,464
36,1711,467
36,1713,1154
36,1712,2025
36,1714,25
36,1715,463
36,913,1206
36,914,858
36,915,563
36,916,857
36,917,1155
36,918,1705
36,919,1107
36,920,1100
36,921,466
36,922,564
36,1874,1236
36,1201,1468
36,1071,562
36,1072,938
36,1073,1355
36,1074,1878
36,1075,561
36,1076,2012
36,1077,939
36,612,150
36,304,2071
36,1439,2073
36,1440,797
36,1441,2072
36,1442,907
36,1444,1881
36,320,124
36,1663,906
36,1563,1659
37,25,856
37,2025,1879
37,832,1880
37,833,854
37,834,853
37,905,855
37,906,465
37,907,464
37,822,467
37,823,1154
37,824,463
37,825,1206
37,826,858
37,827,563
37,1914,857
37,828,1155
37,1897,1705
37,1898,1107
37,1773,1100
37,1774,466
37,866,564
37,867,1236
37,868,1468
37,869,562
37,870,938
37,751,1355
37,1188,1878
37,87,561
37,256,2012
37,257,939
37,258,150
37,1760,2071
38,905,856
38,906,1879
38,907,1880
38,25,854
38,2025,853
39,298,856
39,297,1879
39,303,1880
39,296,854
39,301,853
39,300,855
39,460,465
39,461,464
39,459,467
39,302,1154
39,462,2025
40,905,856
40,906,1879
40,907,1880
40,9,854
40,1476,853
40,128,855
40,129,465
40,130,464
40,10,467
41,57,856
42,1276,1879
42,982,1880
42,991,465
42,980,464
42,981,467
42,988,1154
42,987,2025
42,993,25
42,979,463
42,998,1206
42,1005,563
42,989,1155
42,986,1705
42,1810,1107
42,1820,1100
42,978,466
42,984,564
42,985,1236
42,997,1468
42,1004,562
42,1011,938
42,1017,1355
42,990,1878
42,995,561
42,977,2012
42,996,939
42,1008,2071
42,1824,2073
42,1992,797
42,1996,2072
42,1999,907
42,1003,1881
42,1503,124
42,1797,906
42,1799,1659
42,1800,631
42,992,1163
42,975,1215
42,976,905
42,983,1204
42,1495,1218
42,1496,125
42,1497,126
42,1498,1739
42,1499,122
42,1502,1153
42,1804,834
42,1809,123
42,1814,832
42,856,627
42,1016,741
42,1002,833
42,1504,1223
42,1826,1746
42,1991,1510
42,1993,835
42,1815,1164
42,1818,587
42,1819,585
42,853,1735
42,854,1738
42,855,2009
42,857,628
42,858,314
42,1001,171
42,2000,1358
42,2001,881
42,2002,127
42,1830,167
42,1796,883
42,1823,1660
42,1015,589
42,974,937
42,1000,880
42,1019,936
42,1833,933
42,1837,586
42,1506,861
42,1494,1216
42,1822,882
42,1807,590
42,1813,591
42,1007,935
42,1020,385
42,2003,1390
42,999,217
42,1803,588
42,1990,471
42,1808,201
42,1816,382
42,1817,224
42,859,843
42,1014,220
42,1021,2010
42,1025,1157
42,1026,879
42,2004,149
42,1006,630
42,1845,468
42,1795,184
42,1329,237
42,1331,55
42,1832,215
42,1828,213
42,1009,112
42,1010,726
42,1507,830
42,1794,212
42,1851,381
42,1989,932
42,2005,931
42,2006,380
42,1328,1188
42,1334,187
42,1806,886
42,1821,383
42,1829,2014
42,1348,1661
42,994,219
42,432,214
42,433,1156
42,434,1096
42,435,1488
42,436,221
42,437,198
42,438,1136
42,439,190
42,1013,180
42,1849,200
42,1793,199
42,1798,1354
42,1801,210
42,1802,682
42,2051,384
42,1987,1205
42,1988,787
42,1994,189
42,1995,230
42,1335,629
42,1831,186
42,1834,188
42,1835,934
42,1836,229
42,1838,179
42,1839,216
42,1841,207
42,1347,181
42,1018,208
42,440,514
42,441,228
42,1023,1557
42,1024,211
42,430,182
42,431,223
42,1852,204
42,1853,185
42,1512,493
42,150,165
42,154,1197
42,156,1158
42,160,321
42,161,209
42,1012,494
42,1330,183
42,1332,2008
42,1333,1760
42,1792,680
42,1493,218
42,1500,166
42,1508,1151
42,1805,513
42,1811,162
42,1812,1392
42,1134,170
42,2053,227
42,1476,197
42,1997,157
42,1998,173
42,1825,315
42,1827,583
42,1842,570
43,298,856
43,297,1879
43,303,1880
43,296,854
43,301,853
43,300,855
43,306,465
43,307,464
43,1761,467
43,469,1154
43,1355,2025
43,1393,25
43,302,463
43,1379,1206
43,1380,858
43,1381,563
43,1383,857
44,298,856
44,297,1879
44,303,1880
44,296,854
44,301,853
44,300,855
44,1293,465
44,2029,464
44,374,467
44,302,1154
45,298,856
45,297,1879
45,303,1880
45,296,854
45,301,853
45,300,855
45,302,465
45,1722,464
45,1723,467
45,1720,1154
45,1721,2025
46,298,856
46,297,1879
46,303,1880
46,296,854
46,301,853
46,300,855
46,302,465
47,905,856
47,906,1879
47,907,1880
48,905,856
48,906,1879
48,907,1880
48,416,854
48,417,853
48,418,855
48,419,465
48,104,464
48,1580,467
48,1581,1154
48,1582,2025
48,1583,25
48,1584,463
48,1589,1206
48,1590,858
48,1167,563
48,27,857
48,929,1155
48,1111,1705
48,1476,1107
48,1478,1100
48,1865,466
48,958,564
48,848,1236
48,10,1468
48,519,562
48,520,938
48,1374,1355
48,1586,1878
48,2049,561
48,911,2012
48,831,939
48,1139,150
48,357,2071
48,358,2073
48,837,797
48,1748,2072
48,1749,1881
48,594,124
48,942,1659
48,943,631
48,944,1163
48,44,1215
48,1277,1204
48,968,1218
48,1568,125
48,1475,126
48,840,122
48,391,1153
48,1385,834
48,1028,123
48,40,832
48,320,627
48,1248,741
48,1301,833
48,1857,1223
48,54,1510
48,1169,835
48,1662,1164
48,72,859
48,96,587
48,1550,585
48,2114,2009
48,379,628
48,1574,1276
48,1864,314
48,1735,171
48,1738,1358
48,1739,881
48,1746,127
48,69,167
48,1272,883
48,1743,1660
48,1964,1503
48,1965,589
48,1966,161
48,1967,937
48,1671,880
48,355,936
48,875,933
48,1243,586
48,103,861
48,680,1216
48,1110,882
48,1745,590
48,63,591
48,33,935
48,1976,154
48,1321,385
48,1716,1390
48,74,1504
48,116,160
48,117,217
48,118,588
48,119,471
48,120,156
48,121,201
48,395,382
48,1533,224
48,836,843
48,1912,220
48,1525,2010
48,266,1157
48,267,879
48,268,149
48,1389,630
48,111,468
48,839,1499
48,75,184
48,94,237
48,269,55
48,34,215
48,1579,213
48,1585,112
48,1587,726
48,1588,830
48,2030,212
48,492,381
48,1670,932
48,1736,931
48,1737,380
48,842,1188
48,1632,187
48,1633,886
48,2041,383
48,2042,2014
48,1054,1661
48,359,219
48,1179,214
48,1180,1156
48,1181,1096
48,1182,1488
48,1183,221
48,1184,198
48,1185,1136
48,1186,190
48,1187,180
48,71,1496
48,82,200
48,136,199
49,466,856
50,57,856
51,2024,856
51,1889,1879
51,1890,1880
51,1891,854
51,1892,853
51,1893,855
51,79,465
51,1763,464
51,1764,467
51,1779,1154
51,92,2025
51,56,25
51,1137,463
52,843,856
52,844,1879
53,1276,856
53,25,1879
53,2025,1880
53,55,854
53,380,853
53,381,855
53,382,465
53,383,464
53,384,467
53,832,1154
53,833,463
53,834,1206
53,931,858
53,932,563
53,933,857
53,934,1155
53,935,1705
53,936,1107
53,937,1100
53,680,466
53,886,564
53,585,1236
53,586,1468
53,587,562
53,588,938
53,589,1355
53,590,1878
53,591,561
53,1163,2012
53,1164,939
53,2071,150
53,2072,797
53,2073,907
53,1358,1881
53,314,124
54,832,856
54,833,1879
54,834,1880
54,85,854
54,551,853
54,552,855
54,553,465
54,554,464
54,555,467
54,682,1154
54,680,463
54,905,1206
54,906,858
54,907,563
54,1354,857
54,87,1155
54,835,1705
54,1361,1107
54,25,1100
54,2025,466
54,585,564
54,586,1236
54,587,1468
54,588,562
54,589,938
54,590,1355
54,591,1878
54,1557,561
54,38,2012
54,102,939
54,292,150
54,497,2071
54,498,2073
55,832,856
55,833,1879
55,834,1880
55,55,854
55,380,853
55,381,855
55,382,465
55,383,464
55,384,467
55,25,1154
55,2025,463
55,835,1206
55,680,858
55,905,563
55,906,857
55,907,1155
56,26,856
56,460,1879
56,459,1880
57,26,856
57,8,1879
57,45,1880
58,905,856
58,906,1879
58,907,1880
59,306,856
59,307,1879
59,150,1880
59,154,854
59,156,853
59,160,855
59,161,465
59,166,464
59,167,467
59,169,1154
59,170,2025
59,171,25
59,179,463
59,180,1206
59,181,858
59,182,563
59,183,857
59,184,1155
59,185,1705
59,186,1107
59,187,1100
59,188,466
59,189,564
59,190,1236
59,198,1468
59,199,562
59,200,938
59,201,1355
59,204,1878
59,208,561
59,209,2012
59,210,939
59,211,2071
59,212,2073
59,213,797
59,214,2072
59,215,907
59,216,1881
59,217,124
59,219,906
59,220,1659
59,221,631
59,222,1163
59,223,1215
59,224,905
59,226,1204
59,227,1218
59,228,125
59,229,126
59,230,1739
59,232,122
59,233,1153
59,234,834
59,218,123
59,231,832
59,165,627
59,197,741
59,207,833
59,235,1223
59,236,1746
59,237,1510
59,178,835
59,196,1164
59,225,859
59,149,587
59,238,585
59,239,1735
59,240,1738
59,241,2009
59,242,628
59,243,1276
59,244,314
60,843,856
60,844,1879
61,26,856
61,459,1879
61,460,1880
61,502,854
62,905,856
62,906,1879
62,907,1880
62,680,854
62,682,853
62,1354,855
62,1557,465
62,521,464
62,522,467
63,832,856
63,833,1879
63,834,1880
63,1276,854
63,55,853
63,380,855
63,381,465
63,382,464
63,383,467
63,384,1154
63,1420,2025
63,1914,25
63,835,463
63,493,1206
63,494,858
63,1981,563
63,1982,857
63,1983,1155
63,1984,1705
63,585,1107
63,586,1100
63,587,466
63,588,564
63,589,1236
63,590,1468
63,591,562
63,682,938
64,2029,856
64,1549,1879
64,1550,1880
65,57,856
66,1879,856
66,1880,854
66,2012,853
66,1878,855
66,466,465
66,1100,464
66,1107,467
66,2014,1154
66,1881,858
66,480,857
66,481,1705
66,150,1468
66,470,907
66,471,124
66,2013,906
66,479,631
66,190,1163
66,201,1215
66,167,905
66,1510,1218
66,154,125
66,156,126
66,160,1739
66,161,122
66,189,1153
66,200,834
66,1534,123
66,561,832
66,562,627
66,563,741
66,564,833
66,938,1746
66,939,835
66,861,1164
66,114,859
66,171,587
66,188,585
66,199,1735
66,224,1738
66,2023,628
66,1206,1276
66,491,314
66,131,1358
66,315,881
66,478,127
66,149,883
66,1512,1660
66,166,1503
66,169,589
66,170,937
66,217,880
66,807,936
66,810,933
66,237,586
66,113,1216
66,2071,882
66,2072,590
66,2073,591
66,186,935
66,187,385
66,216,1504
66,1664,588
66,1665,382
66,1666,843
66,2009,220
66,2010,879
66,1390,630
66,1624,468
66,1355,1499
66,940,55
66,1236,213
66,477,112
66,1058,830
66,1059,212
66,1060,381
66,1156,932
66,1091,931
66,1092,380
66,1155,886
66,811,383
66,165,1661
66,137,1096
66,138,1488
66,179,1136
66,180,1496
66,181,1354
66,182,210
66,183,682
66,184,384
66,185,230
66,198,629
66,25,934
66,2025,229
66,151,207
66,153,1999
66,155,208
66,157,1497
66,1473,1498
66,1223,514
66,565,228
66,566,211
66,312,223
66,1854,1495
66,1900,1502
66,2021,493
66,107,1197
66,108,1158
66,109,321
66,110,209
66,730,494
66,106,1760
66,636,680
66,930,218
66,1656,1151
66,482,513
66,536,162
66,1303,227
66,1400,173
66,1625,570
66,1626,1494
66,1627,1113
66,1531,1586
66,1659,571
66,1045,196
66,1093,515
66,1392,910
66,62,1227
66,420,172
66,421,437
66,1057,512
66,1532,1192
66,813,232
66,1090,226
66,1204,178
66,2008,87
66,797,1506
66,463,222
66,1673,568
66,2070,202
66,476,573
66,1157,798
66,139,860
66,140,1152
66,141,511
66,142,195
66,143,844
66,144,472
66,726,203
66,152,168
66,158,569
66,159,305
66,1511,177
66,197,231
66,1899,572
66,204,742
66,1188,664
66,2065,1114
66,244,164
66,1557,236
66,214,434
66,215,1126
66,219,852
66,221,433
66,582,732
66,583,1122
66,584,663
66,787,191
66,1913,2067
66,13,42
66,128,1992
66,129,233
66,130,1372
66,574,1123
66,1361,1120
66,1281,438
66,1205,1371
66,1222,1125
67,26,856
68,306,856
68,307,1879
69,843,856
69,844,1879
70,466,856
70,1758,1879
70,1085,1880
70,1086,854
70,1087,853
70,1088,855
70,1089,465
70,25,464
70,2025,467
71,832,856
71,833,1879
71,834,1880
71,835,854
71,55,853
71,380,855
71,381,465
71,382,464
71,383,467
71,384,1154
71,982,2025
71,988,25
72,905,856
72,906,1879
72,907,1880
72,680,854
72,682,853
72,1354,855
73,298,856
73,297,1879
73,303,1880
73,296,854
73,301,853
73,300,855
74,298,856
74,297,1879
74,303,1880
74,296,854
74,301,853
74,300,855
75,306,856
75,307,1879
75,1238,1880
75,150,854
75,747,853
75,1903,855
75,1904,465
75,1379,464
75,1380,467
75,1381,1154
75,1383,2025
75,154,25
75,156,463
75,1547,1206
75,149,858
76,905,856
76,906,1879
76,907,1880
76,25,854
76,2025,853
76,832,855
76,833,465
76,834,464
76,682,467
76,72,1154
76,521,463
76,522,1206
76,148,858
76,680,563
76,1368,857
76,511,1155
76,512,1705
76,513,1107
76,514,1100
76,87,466
76,515,564
76,38,1236
76,582,1468
76,583,562
76,584,938
76,585,1355
76,586,1878
76,587,561
76,588,2012
76,589,939
76,590,150
76,591,2071
76,1659,2073
76,1875,797
76,1876,2072
76,1557,1881
76,102,124
76,1773,631
76,1774,1163
76,580,1215
76,581,1204
76,496,1218
76,1311,125
76,1354,126
76,1978,1739
77,905,1879
77,906,1880
77,907,854
77,561,853
77,562,855
77,564,465
77,1790,464
77,1236,467
77,563,1154
77,856,2025
77,122,25
77,123,463
77,124,1206
77,125,858
77,565,857
77,566,1155
77,567,1705
77,1361,1107
77,1163,1100
77,1164,466
77,1215,1468
77,1791,938
77,126,1355
77,127,1878
77,1158,2012
77,1216,939
77,627,150
77,1218,2071
77,1883,2073
77,1884,797
77,1885,2072
78,1750,856
79,298,465
79,297,464
79,1096,467
79,303,1154
79,853,2025
79,1236,25
79,854,463
79,855,1206
79,296,563
79,1880,1155
79,1879,1705
